user_id,song_id,listen_count,title,release,artist_name,year
787c2ef389a1f79a8444cfe01266c065b1789c03,SOOUMID12A8C138999,2,Love It All,Konk,The Kooks,2008
787c2ef389a1f79a8444cfe01266c065b1789c03,SOOVXPC12A6D4F7457,1,Bigmouth Strikes Again,The Sound Of The Smiths [Deluxe Edition],The Smiths,1986
787c2ef389a1f79a8444cfe01266c065b1789c03,SOPFRUM12A6D4F75A0,2,Eddie's Gun,Eddie's Gun,The Kooks,2005
787c2ef389a1f79a8444cfe01266c065b1789c03,SOPKQGW12AAF3B17AB,2,Sway,I Love You_ Beth Cooper (Music From The Motion Picture),The Kooks,2008
787c2ef389a1f79a8444cfe01266c065b1789c03,SOPQLBY12A6310E992,3,Creep (Explicit),Pablo Honey,Radiohead,1993
787c2ef389a1f79a8444cfe01266c065b1789c03,SOPTLQQ12A8C1389A2,1,Shine On,Konk,The Kooks,2008
787c2ef389a1f79a8444cfe01266c065b1789c03,SOPWRJY12A67ADE34C,3,Ooh La,Inside In / Inside Out,The Kooks,2006
787c2ef389a1f79a8444cfe01266c065b1789c03,SOPWVJC12AB01809CD,1,Courage,Rules,The Whitest Boy Alive,2009
787c2ef389a1f79a8444cfe01266c065b1789c03,SOQMPGD12A8C138993,1,Gap,Konk,The Kooks,2008
787c2ef389a1f79a8444cfe01266c065b1789c03,SOQWHFM12A8C138FF8,10,Silent Lucidity (2002 Digital Remaster),Empire,Queensryche,1990
787c2ef389a1f79a8444cfe01266c065b1789c03,SOQXGWV12AF72A0BE9,3,Glorious,Black Holes And Revelations,Muse,0
787c2ef389a1f79a8444cfe01266c065b1789c03,SOQYKPM12A8C13899C,5,Stormy Weather,Konk,The Kooks,2008
787c2ef389a1f79a8444cfe01266c065b1789c03,SORGUOB12A8C13E30A,1,Sharecropper's Son,Mountain Tracks: Volume 1,Yonder Mountain String Band,2001
787c2ef389a1f79a8444cfe01266c065b1789c03,SORIAPG12AC46887CF,1,Este amor,Amatoria,Federico Aubele,2009
787c2ef389a1f79a8444cfe01266c065b1789c03,SORJGAC12A67ADA69B,2,Thnks fr th Mmrs,Thnks fr th Mmrs,Fall Out Boy,2007
787c2ef389a1f79a8444cfe01266c065b1789c03,SOSMYQF12A6D4F570D,3,City Of Delusion,Black Holes And Revelations,Muse,0
787c2ef389a1f79a8444cfe01266c065b1789c03,SOSQJWM12A6D4F79E0,1,Addams Groove,U Can't Touch This - The Collection,MC Hammer,1991
787c2ef389a1f79a8444cfe01266c065b1789c03,SOSSZPW12A8C13843D,1,Figures,Dreams,The Whitest Boy Alive,2006
787c2ef389a1f79a8444cfe01266c065b1789c03,SOSYSJI12A8C13C24D,2,Sofa Song,Sofa Song,The Kooks,2005
787c2ef389a1f79a8444cfe01266c065b1789c03,SOTEMHH12A8C1389A7,2,One Last Time,Konk,The Kooks,2008
787c2ef389a1f79a8444cfe01266c065b1789c03,SOTJTQI12A6D4F75A2,4,She Moves In Her Own Way,Inside In / Inside Out,The Kooks,2006
787c2ef389a1f79a8444cfe01266c065b1789c03,SOTMTTY12A6D4F95A1,1,Prenzlauerberg,The Gulag Orkestar,Beirut,2006
787c2ef389a1f79a8444cfe01266c065b1789c03,SOTSVAT12A8C138443,1,All Ears,Dreams,The Whitest Boy Alive,2006
787c2ef389a1f79a8444cfe01266c065b1789c03,SOTUILE12A6D4FA444,1,Butterflies and Hurricanes,Absolution,Muse,0
787c2ef389a1f79a8444cfe01266c065b1789c03,SOTVFIU12AC46878B7,2,Exit Music (For A Film),OK Computer (Collector's Edition),Radiohead,1997
787c2ef389a1f79a8444cfe01266c065b1789c03,SOTVXXZ12A6D4F75A6,3,Jackie Big Tits,Inside In / Inside Out,The Kooks,2006
787c2ef389a1f79a8444cfe01266c065b1789c03,SOUNKHZ12AF72A037D,1,Timebomb,Rules,The Whitest Boy Alive,2009
787c2ef389a1f79a8444cfe01266c065b1789c03,SOUUPOF12A6D4F88C0,1,Down In The Past,Down In The Past,Mando Diao,2004
787c2ef389a1f79a8444cfe01266c065b1789c03,SOUYCCS12AB01804F2,2,One Last Breath,Weathered,Creed,0
787c2ef389a1f79a8444cfe01266c065b1789c03,SOVALQH12AB0189114,1,My Sacrifice,Greatest Hits,Creed,0
787c2ef389a1f79a8444cfe01266c065b1789c03,SOVUZKE12AB017F364,1,The World Is Not Enough,The Best of Bond...James Bond,Garbage,1999
787c2ef389a1f79a8444cfe01266c065b1789c03,SOVZNUC12AB017F92A,1,Ask,The Sound Of The Smiths,The Smiths,1986
787c2ef389a1f79a8444cfe01266c065b1789c03,SOWCKVR12A8C142411,3,Use Somebody,Use Somebody,Kings Of Leon,2008
787c2ef389a1f79a8444cfe01266c065b1789c03,SOWDLPO12A6D4F72BB,5,The Good Left Undone,The Sufferer & The Witness,Rise Against,2006
787c2ef389a1f79a8444cfe01266c065b1789c03,SOWEYBG12A8C140429,1,Dance With Somebody,Dance With Somebody,Mando Diao,2009
787c2ef389a1f79a8444cfe01266c065b1789c03,SOWHTFY12A6702184E,2,Emerge,#1,Fischerspooner,2000
787c2ef389a1f79a8444cfe01266c065b1789c03,SOWPFHR12A8C137D0E,1,Done With You,Dreams,The Whitest Boy Alive,2006
787c2ef389a1f79a8444cfe01266c065b1789c03,SOXDOSG12AB018099E,1,Keep A Secret,Rules,The Whitest Boy Alive,2009
787c2ef389a1f79a8444cfe01266c065b1789c03,SOXEDZH12A8C137D06,1,Golden Cage,Dreams,The Whitest Boy Alive,2006
787c2ef389a1f79a8444cfe01266c065b1789c03,SOXFMSM12A6D4F759F,2,See The World,Inside In / Inside Out,The Kooks,2006
787c2ef389a1f79a8444cfe01266c065b1789c03,SOXMHBX12A6D4F75A7,3,Got No Love,Inside In / Inside Out,The Kooks,2006
787c2ef389a1f79a8444cfe01266c065b1789c03,SOXPMIV12A6701EF9E,3,Jerk It Out (Original Mix),Love For The Streets,Caesars,0
787c2ef389a1f79a8444cfe01266c065b1789c03,SOYVMAW12A8C141CBB,1,Light and space,Hypothetical,Threshold,2001
787c2ef389a1f79a8444cfe01266c065b1789c03,SOYXRXB12A6D4FD264,3,Surrender,666 Live,Billy Talent,2006
787c2ef389a1f79a8444cfe01266c065b1789c03,SOZBZSY12A6D4FA404,3,Boys Don't Cry,Starter For 10: Original Motion Picture Soundtrack [International],The Cure,1979
787c2ef389a1f79a8444cfe01266c065b1789c03,SOZCSWR12AF72AABFD,1,Do You Wanna,Konk,The Kooks,2008
787c2ef389a1f79a8444cfe01266c065b1789c03,SOZTNVX12A67ADE85D,3,Red Flag (Album Version),Teenage Mutant Ninja Turtles O.S.T.,Billy Talent,2006
fd66b6c58abbe9c670ec446d95e1e27507ce28be,SOAKPMX12AB018193B,19,High School Musical,High School Musical 3 - Senior Year,High School Musical Cast,0
fd66b6c58abbe9c670ec446d95e1e27507ce28be,SOAYETG12A67ADA751,1,Grace Kelly,Big Night Out,MIKA,2008
fd66b6c58abbe9c670ec446d95e1e27507ce28be,SOBMKJU12A6D4F7128,12,Nine Times Out Of Ten (1998 Digital Remaster),The Platinum Collection,Cliff Richard & The Shadows,0
fd66b6c58abbe9c670ec446d95e1e27507ce28be,SOHTCVN12A8C134E46,4,It's My Own Fault,The Best Of Johnny Winter,Johnny Winter,1968
fd66b6c58abbe9c670ec446d95e1e27507ce28be,SOHZPIK12A58A7CCAE,1,Te Amo,Rated R,Rihanna,2009
fd66b6c58abbe9c670ec446d95e1e27507ce28be,SOJUKAU12AB018CB15,1,She Said,The Defamation of Strickland Banks,Plan B,0
fd66b6c58abbe9c670ec446d95e1e27507ce28be,SOKENKR12AB01828F7,14,Interactive Halloween Bear,TV Loves You Back,Restiform Bodies,2008
fd66b6c58abbe9c670ec446d95e1e27507ce28be,SOLFXKT12AB017E3E0,1,Fireflies,Karaoke Monthly Vol. 2 (January 2010),Charttraxx Karaoke,2009
fd66b6c58abbe9c670ec446d95e1e27507ce28be,SOOBDRI12A8C132391,1,Truly Madly Deeply,SAVAGE GARDEN,Savage Garden,1997
fd66b6c58abbe9c670ec446d95e1e27507ce28be,SOWCBKV12AC90732A6,1,One Less Lonely Girl,My Worlds,Justin Bieber,2009
e20183525714e30f04d171dda7863ef7e0382ce7,SOAKIMP12A8C130995,3,The Cove,Thicker Than Water,Jack Johnson,0
e20183525714e30f04d171dda7863ef7e0382ce7,SOBBJKR12A6D4FA788,1,At The Bottom Of Everything,Motion Sickness,Bright Eyes,2005
e20183525714e30f04d171dda7863ef7e0382ce7,SOBLRAF12A8C13D091,1,Going For the Gold,Oh Holy Fools,Bright Eyes,2000
e20183525714e30f04d171dda7863ef7e0382ce7,SOFLLNJ12A6D4FA78A,1,Old Soul Song,Motion Sickness,Bright Eyes,2001
e20183525714e30f04d171dda7863ef7e0382ce7,SOGTDJQ12A8C13324F,1,A-Punk (Album),Vampire Weekend,Vampire Weekend,2007
e20183525714e30f04d171dda7863ef7e0382ce7,SOKHHVK12A8AE48182,1,Lua (Single Version),Lua,Bright Eyes,2004
e20183525714e30f04d171dda7863ef7e0382ce7,SOKJFOA12A6D4F79DF,1,U Can't Touch This,U Can't Touch This - The Collection,MC Hammer,1990
e20183525714e30f04d171dda7863ef7e0382ce7,SOLXTXN12AB018238A,1,Talk Me Out Of Tampa,III,Joe Nichols,2005
e20183525714e30f04d171dda7863ef7e0382ce7,SOMYWWJ12A8C13D06C,1,Hit The Switch (Album Version),Digital Ash In A Digital Urn,Bright Eyes,2005
e20183525714e30f04d171dda7863ef7e0382ce7,SOMYYIR12A6D4FA791,1,Road To Joy,Motion Sickness,Bright Eyes,2003
e20183525714e30f04d171dda7863ef7e0382ce7,SOOKEEB12A6D4FA78D,1,Landlocked Blues,Motion Sickness,Bright Eyes,2005
e20183525714e30f04d171dda7863ef7e0382ce7,SOPKQMX12A8C13D068,1,Take It Easy (love Nothing) (Album Version),Digital Ash In A Digital Urn,Bright Eyes,2005
e20183525714e30f04d171dda7863ef7e0382ce7,SOQQRXS12AF72A186D,1,A Perfect Sonnet,Every Day and Every Night,Bright Eyes,1999
e20183525714e30f04d171dda7863ef7e0382ce7,SORGVYS12A8AE48882,1,First Day Of My Life (Single Version),First Day Of My Life,Bright Eyes,2005
e20183525714e30f04d171dda7863ef7e0382ce7,SORXEUZ12AC3DF6E3F,2,Bend & Flush,All The Filth! (With Extra Filth),Pork Dukes,0
e20183525714e30f04d171dda7863ef7e0382ce7,SOSPXWA12AB0181875,1,Bubble Toes,Brushfire Fairytales,Jack Johnson,2000
e20183525714e30f04d171dda7863ef7e0382ce7,SOVEBCN12A8C13D0A6,1,Kathy with a K's Song,Oh Holy Fools,Bright Eyes,2000
e20183525714e30f04d171dda7863ef7e0382ce7,SOYHEPA12A8C13097F,3,Moonshine,Thicker Than Water,Jack Johnson,2003
e20183525714e30f04d171dda7863ef7e0382ce7,SOYITRT12A6D4FA789,1,We Are Nowhere and It's Now,Motion Sickness,Bright Eyes,2003
e20183525714e30f04d171dda7863ef7e0382ce7,SOZOBWN12A8C130999,2,Holes To Heaven,Thicker Than Water,Jack Johnson,2003
e20183525714e30f04d171dda7863ef7e0382ce7,SOZSSVR12A8C13D052,1,Poison Oak (Album Version),I'M Wide Awake It'S Morning,Bright Eyes,0
caa17a7f1532d0494f8c6e1bd87a942a42bfb44e,SOAIVZL12A8C139DFB,2,The Outsider,Thirteenth Step,A Perfect Circle,2003
caa17a7f1532d0494f8c6e1bd87a942a42bfb44e,SODACBL12A8C13C273,2,Learn To Fly,There Is Nothing Left To Lose,Foo Fighters,1999
caa17a7f1532d0494f8c6e1bd87a942a42bfb44e,SODEIVI12A8C13266D,1,You Appearing,Saturdays = Youth,M83,2008
caa17a7f1532d0494f8c6e1bd87a942a42bfb44e,SOEPJEF12AF72A44DA,2,Weak And Powerless,Thirteenth Step,A Perfect Circle,2003
caa17a7f1532d0494f8c6e1bd87a942a42bfb44e,SOJHCOH12A8AE45F4F,1,Hypnopaedia,Identification Parade,Octopus Project,2002
caa17a7f1532d0494f8c6e1bd87a942a42bfb44e,SOMORYX12B0B80908A,1,Wish,Live: And All That Could Have Been,Nine Inch Nails,1992
caa17a7f1532d0494f8c6e1bd87a942a42bfb44e,SOOGQVE12A6D4F814F,2,Sleeping Beauty,Mer De Noms,A Perfect Circle,2000
caa17a7f1532d0494f8c6e1bd87a942a42bfb44e,SOOOVKJ12A6D4F812B,1,The Hollow,Mer De Noms,A Perfect Circle,2000
caa17a7f1532d0494f8c6e1bd87a942a42bfb44e,SOQLUTQ12A8AE48037,1,The Pretender,Echoes_ Silence_ Patience & Grace,Foo Fighters,2007
caa17a7f1532d0494f8c6e1bd87a942a42bfb44e,SOTFIZR12A8151CD78,1,No More Mosquitoes,Pause,Four Tet,2001
caa17a7f1532d0494f8c6e1bd87a942a42bfb44e,SOTOXYL12A8C139E18,1,Gravity,Thirteenth Step,A Perfect Circle,2003
caa17a7f1532d0494f8c6e1bd87a942a42bfb44e,SOUIKSL12A6701D19A,17,Nervous Breakdown,Lords Of Dogtown,Rise Against,2005
caa17a7f1532d0494f8c6e1bd87a942a42bfb44e,SOWHSGK12A6D4FC429,4,Stretchin' Out (In A Rubber Band) (LP Version),Stretchin' Out In Bootsy's Rubber Band,Bootsy Collins,0
caa17a7f1532d0494f8c6e1bd87a942a42bfb44e,SOXVVSM12A8C142224,3,Everlong,The Colour And The Shape (Special Edition),Foo Fighters,1992
caa17a7f1532d0494f8c6e1bd87a942a42bfb44e,SOYIZSN12A6701E0BB,11,Burden In My Hand,Down On The Upside,Soundgarden,1996
caa17a7f1532d0494f8c6e1bd87a942a42bfb44e,SOZYSDT12A8C13BFD7,2,Under Pressure,Queen On Fire - Live At The Bowl,Queen,1986
142d33d0ec3630a5e4e0e38036c171335370005c,SOALJAA12A6702085C,1,Move Along,Move Along,The All-American Rejects,2005
142d33d0ec3630a5e4e0e38036c171335370005c,SOBRWBG12A6D4FBA2D,1,Castles In The Sky,The Very Best Of Euphoric Dance Breakdown,Ian Van Dahl,2000
142d33d0ec3630a5e4e0e38036c171335370005c,SODGVGW12AC9075A8D,1,Somebody To Love,My Worlds,Justin Bieber,2010
142d33d0ec3630a5e4e0e38036c171335370005c,SOGDFMH12A8C138511,3,L.E.S. Artistes,17 Again - Music From The Motion Picture,Santogold,0
142d33d0ec3630a5e4e0e38036c171335370005c,SOJKQSF12A6D4F5EE9,1,What I've Done (Album Version),What I've Done,Linkin Park,2007
142d33d0ec3630a5e4e0e38036c171335370005c,SOKLSXY12A6D4F7113,1,Stuck (Album Version),Stuck,Stacie Orrico,2003
142d33d0ec3630a5e4e0e38036c171335370005c,SOKZZGT12A67ADA4C3,1,Slow Jamz (Feat. Kanye West & Jamie Foxx) (Edited Album Version),Kamikaze,Twista feat. Kayne West & Jamie Foxx,2004
142d33d0ec3630a5e4e0e38036c171335370005c,SOMSQJY12A8C138539,1,Breakout,There Is Nothing Left To Lose,Foo Fighters,1999
142d33d0ec3630a5e4e0e38036c171335370005c,SONMPJJ12AB0183AF8,1,Exhausted,Foo Fighters,Foo Fighters,1995
142d33d0ec3630a5e4e0e38036c171335370005c,SONQJCU12A8C144398,1,If We Ever Meet Again,If We Ever Meet Again (Featuring Katy Perry),Timbaland / Katy Perry,2010
142d33d0ec3630a5e4e0e38036c171335370005c,SOOXLKF12A6D4F594A,1,Harder To Breathe,Songs About Jane,Maroon 5,2002
142d33d0ec3630a5e4e0e38036c171335370005c,SOPAWLL12A6D4F8B42,1,Something (Radio Edit),Positiva Presents.....Track Record: The Complete Box Set - Volume 1- 8,Lasgo,2002
142d33d0ec3630a5e4e0e38036c171335370005c,SOQJLDY12AAF3B456D,1,Love Song For No One,Room For Squares,John Mayer,0
142d33d0ec3630a5e4e0e38036c171335370005c,SOQKBIT12A6D4FA8BF,1,I Wanna Love You,Konvicted,Akon / Snoop Dogg,2006
142d33d0ec3630a5e4e0e38036c171335370005c,SORQJVE12AB018184F,1,Breathe In,Details,Frou Frou,2002
142d33d0ec3630a5e4e0e38036c171335370005c,SOSDRTG12A8AE46382,1,I'm Gonna Find Another You,Continuum,John Mayer,0
142d33d0ec3630a5e4e0e38036c171335370005c,SOTZION12A6D4FB477,1,If I Never See Your Face Again,Good Girl Gone Bad: Reloaded,Maroon 5 / Rihanna,2007
142d33d0ec3630a5e4e0e38036c171335370005c,SOVQWZO12AAF3B137B,1,I Stay In Love,E=MCÂ²,Mariah Carey,2008
142d33d0ec3630a5e4e0e38036c171335370005c,SOWPLVJ12AB0183586,1,Sugar_ We're Goin Down,Sugar_ We're Goin Down,Fall Out Boy,0
142d33d0ec3630a5e4e0e38036c171335370005c,SOZHUUI12A6701D7B6,1,Swing_ Swing,The All-American Rejects,The All-American Rejects,2003
7e4d29ffd97cb00a2b7bd7ab1fa8606d9358e216,SOFLAAC12A8AE47A56,5,Imanol,Voy A Acabar Borracho,Platero Y Tu,1996
7e4d29ffd97cb00a2b7bd7ab1fa8606d9358e216,SOJHFJP12A6D4FD948,18,Forget It,Smallville Volume 2 - Metropolis Mix,Breaking Benjamin,2004
7e4d29ffd97cb00a2b7bd7ab1fa8606d9358e216,SOKILGU12A8C13F565,9,Business Time (Album),Flight Of The Conchords,Flight Of The Conchords,2008
7e4d29ffd97cb00a2b7bd7ab1fa8606d9358e216,SOMEFTJ12A6D4F8CAC,5,No Puedo Evitar (Pensar En Ti),Canciones,Duncan Dhu,1986
7e4d29ffd97cb00a2b7bd7ab1fa8606d9358e216,SOMKFAH12A6701BEDF,8,My Michelle,Appetite For Destruction,Guns N' Roses,1987
7e4d29ffd97cb00a2b7bd7ab1fa8606d9358e216,SOMRIBC12A8C1445BC,8,Code Monkey,Best.  Concert.  Ever.,Jonathan Coulton,2006
7e4d29ffd97cb00a2b7bd7ab1fa8606d9358e216,SOMUHBT12A58A7E5F0,8,Re: Your Brains,Best.  Concert.  Ever.,Jonathan Coulton,2006
7e4d29ffd97cb00a2b7bd7ab1fa8606d9358e216,SOREWNE12A8C13F56B,8,If You're Into It,The Distant Future,Flight Of The Conchords,2007
7e4d29ffd97cb00a2b7bd7ab1fa8606d9358e216,SORQYLM12A8C132BCF,8,So I Thought,Flyleaf,Flyleaf,2004
7e4d29ffd97cb00a2b7bd7ab1fa8606d9358e216,SOZTCOW12A8C134269,8,Crazy On You,The Essential Heart,Heart,0
c82469017026739012b98f880383c199515b7dea,SOIBPNY12AB018068D,1,Me Estoy Enamorando,Me Estoy Enamorando,Alejandro Fernandez,1997
5c282719a85c3625d029c59dc70f01757b59cdad,SOAKIMP12A8C130995,4,The Cove,Thicker Than Water,Jack Johnson,0
5c282719a85c3625d029c59dc70f01757b59cdad,SOBFMQE12AB0184181,1,A Message To You Rudy,Original Hits - Seventies,The Specials,0
5c282719a85c3625d029c59dc70f01757b59cdad,SOBYHAJ12A6701BF1D,1,Constellations,In Between Dreams,Jack Johnson,2005
5c282719a85c3625d029c59dc70f01757b59cdad,SOEEYNQ12A8C132864,1,Comfort Eagle,Comfort Eagle,Cake,2001
5c282719a85c3625d029c59dc70f01757b59cdad,SOEGOAB12A8C13BAE4,1,Never There,Prolonging the Magic,Cake,1998
5c282719a85c3625d029c59dc70f01757b59cdad,SOETHQM12A8C1366A9,1,Short Skirt/Long Jacket,Comfort Eagle,Cake,2001
5c282719a85c3625d029c59dc70f01757b59cdad,SOGZTJI12A6701E100,1,Lost Cause,Sea Change,Beck,2002
5c282719a85c3625d029c59dc70f01757b59cdad,SOIYTOA12A6D4F9A23,2,Let It Be Sung,If I Had Eyes,Jack Johnson / Matt Costa / Zach Gill / Dan Lebowitz / Steve Adams,2007
5c282719a85c3625d029c59dc70f01757b59cdad,SOJVBPD12A6D4F4CB7,1,The Greatest,17 Again - Music From The Motion Picture,Cat Power,2005
5c282719a85c3625d029c59dc70f01757b59cdad,SOLFVON12A6D4F654B,1,Deprogram,The Best Of Dr. Know,Dr. Know,0
5c282719a85c3625d029c59dc70f01757b59cdad,SOMXKNW12A8C141932,1,Dead Flowers,Stripped,The Rolling Stones,1971
5c282719a85c3625d029c59dc70f01757b59cdad,SONINIA12A58A7B6FA,1,House Of Broken Love,Latest & Greatest,Great White,1989
5c282719a85c3625d029c59dc70f01757b59cdad,SOPCVQE12AC468AF36,2,Country Road,En Concert,Jack Johnson / Paula Fuga,2009
5c282719a85c3625d029c59dc70f01757b59cdad,SORMUIW12A6D4F4CBA,1,Lived In Bars,The Greatest,Cat Power,2005
5c282719a85c3625d029c59dc70f01757b59cdad,SOUMOMJ12A6701DFDC,1,The News,Brushfire Fairytales,Jack Johnson,2000
5c282719a85c3625d029c59dc70f01757b59cdad,SOUXBNY12A8C13BADB,1,Mexico,Prolonging the Magic,Cake,1998
5c282719a85c3625d029c59dc70f01757b59cdad,SOVHDQC12A8C13D868,1,Mahna_ Mahna,b-sides and rarities,Cake,2007
5c282719a85c3625d029c59dc70f01757b59cdad,SOWUTFF12A8C138AB2,1,Frank Sinatra,Fashion Nugget,Cake,1996
5c282719a85c3625d029c59dc70f01757b59cdad,SOXOJHJ12AF72A4ABD,1,Long Line Of Cars,Comfort Eagle,Cake,2001
5c282719a85c3625d029c59dc70f01757b59cdad,SOYDKBT12AB017BD24,1,Let Me Go,Prolonging the Magic,Cake,1998
5c282719a85c3625d029c59dc70f01757b59cdad,SOYHEPA12A8C13097F,3,Moonshine,Thicker Than Water,Jack Johnson,2003
5c282719a85c3625d029c59dc70f01757b59cdad,SOZOBWN12A8C130999,2,Holes To Heaven,Thicker Than Water,Jack Johnson,2003
f9a1582d246ba0f5da9231478e4e5d6a4252594d,SOBWSGV12AB018B5E0,1,Naturally,Kiss & Tell,Selena Gomez & The Scene,2009
f9a1582d246ba0f5da9231478e4e5d6a4252594d,SODACBL12A8C13C273,1,Learn To Fly,There Is Nothing Left To Lose,Foo Fighters,1999
f9a1582d246ba0f5da9231478e4e5d6a4252594d,SOEBOWM12AB017F279,1,Hotel California,Hotel California / Pretty Maids All In A Row [Digital 45],Eagles,1976
f9a1582d246ba0f5da9231478e4e5d6a4252594d,SOFRCGW12A81C21EA6,1,Hey There Delilah,Now That's What I Call Music! 68,Plain White T's,2005
f9a1582d246ba0f5da9231478e4e5d6a4252594d,SOGTQNI12AB0184A5C,1,Vanilla Twilight,Ocean Eyes,Owl City,2009
f9a1582d246ba0f5da9231478e4e5d6a4252594d,SOKRAMY12A8C140804,2,Baker's Blue Jay Yarn,Am Deister,Dakota Oak,0
f9a1582d246ba0f5da9231478e4e5d6a4252594d,SOLWZVR12AB01849C6,1,All The Right Moves,Waking Up,OneRepublic,2009
f9a1582d246ba0f5da9231478e4e5d6a4252594d,SONYKOW12AB01849C9,1,Secrets,Waking Up,OneRepublic,2009
f9a1582d246ba0f5da9231478e4e5d6a4252594d,SOPPROJ12AB0184E18,1,Pursuit Of Happiness (nightmare),Pursuit Of Happiness,Kid Cudi / MGMT / Ratatat,2010
f9a1582d246ba0f5da9231478e4e5d6a4252594d,SOPVQLJ12A67AE2281,1,In The End (Album Version),Hybrid Theory,Linkin Park,2000
f9a1582d246ba0f5da9231478e4e5d6a4252594d,SOSROFB12AAF3B4C5D,2,You Belong With Me,Fearless,Taylor Swift,2008
f9a1582d246ba0f5da9231478e4e5d6a4252594d,SOTWSXL12A8C143349,2,Love Story,Het Beste Uit De Top 40 - 2009,Taylor Swift,2008
f9a1582d246ba0f5da9231478e4e5d6a4252594d,SOUKXIN12A8C133C7F,1,Drive,Make Yourself,Incubus,1999
42c1679f5e9910cba28250945c13ae7ce63528e3,SOADISH12AB018DFAC,8,Talk Show Host,Blockbuster Movie Hits,Radiohead,1995
42c1679f5e9910cba28250945c13ae7ce63528e3,SOAEUYZ12AF72A6379,1,Wasting My Time (Album Version),The White Stripes,The White Stripes,1999
42c1679f5e9910cba28250945c13ae7ce63528e3,SOAVWHY12AB017C6C0,1,Losing Touch,Day & Age,The Killers,2008
42c1679f5e9910cba28250945c13ae7ce63528e3,SOBFMQE12AB0184181,2,A Message To You Rudy,Original Hits - Seventies,The Specials,0
42c1679f5e9910cba28250945c13ae7ce63528e3,SOBNJZN12A67ADE984,6,Keep The Car Running,Neon Bible,Arcade Fire,2007
42c1679f5e9910cba28250945c13ae7ce63528e3,SOBYYIA12A67AD954A,1,Enterlude,Sam's Town,The Killers,2006
42c1679f5e9910cba28250945c13ae7ce63528e3,SOCAHRT12A8C13A1A4,1,S.O.S.,SOS,Jonas Brothers,2007
42c1679f5e9910cba28250945c13ae7ce63528e3,SOCESFW12A58A7DC8C,2,Hard To Explain,Is This It,The Strokes,2001
42c1679f5e9910cba28250945c13ae7ce63528e3,SOCFGIT12A8C13E64F,1,Someday,Someday,The Strokes,2001
42c1679f5e9910cba28250945c13ae7ce63528e3,SOCHEQE12A8C1402C1,1,Neighborhood #3 (Power Out),Funeral,Arcade Fire,2004
42c1679f5e9910cba28250945c13ae7ce63528e3,SOCJZHU12A67ADE987,1,Black Wave/Bad Vibrations,Neon Bible,Arcade Fire,2007
42c1679f5e9910cba28250945c13ae7ce63528e3,SOCKZIS12A8AE47FE0,4,Neighborhood #1 (Tunnels),Funeral,Arcade Fire,2004
42c1679f5e9910cba28250945c13ae7ce63528e3,SOCYPCR12A6701FA95,1,The Memory Of Trees (Instrumental),The Memory Of Trees,Enya,1995
42c1679f5e9910cba28250945c13ae7ce63528e3,SOCZPAT12A67ADE983,1,Black Mirror,Neon Bible,Arcade Fire,2007
42c1679f5e9910cba28250945c13ae7ce63528e3,SOEHZUQ12A3F1EBC10,2,May It Be (Album version),The Very Best Of Enya,Enya,2009
42c1679f5e9910cba28250945c13ae7ce63528e3,SOFCPOU12A8C13BF40,1,Nothing Better (Album),Give Up,Postal Service,2003
42c1679f5e9910cba28250945c13ae7ce63528e3,SOFGSSS12A67020463,5,Dosed (Album Version),By The Way,Red Hot Chili Peppers,2002
42c1679f5e9910cba28250945c13ae7ce63528e3,SOFLXIE12A8C13F610,1,Gonna Find You,Operation Ivy,Operation Ivy,1989
42c1679f5e9910cba28250945c13ae7ce63528e3,SOFYUQI12A6310F24A,1,Pearly,OK Computer (Collector's Edition),Radiohead,0
42c1679f5e9910cba28250945c13ae7ce63528e3,SOGBKFC12AB01843FC,1,Human,Human,The Killers,2008
42c1679f5e9910cba28250945c13ae7ce63528e3,SOGCWZS12A6701FCAC,1,Take A Chance On Me,The Definitive Collection,Abba,1977
42c1679f5e9910cba28250945c13ae7ce63528e3,SOGDQWF12A67AD954F,1,Uncle Jonny,Sam's Town,The Killers,2006
42c1679f5e9910cba28250945c13ae7ce63528e3,SOGJJON12A67AD9554,1,Why Do I Keep Counting?,Sam's Town,The Killers,2006
42c1679f5e9910cba28250945c13ae7ce63528e3,SOGOMEI12A67ADE989,1,The Well And The Lighthouse,Neon Bible,Arcade Fire,2007
42c1679f5e9910cba28250945c13ae7ce63528e3,SOGRJHL12A8C13263D,1,Let's Shake Hands,Fell In Love With A Girl,The White Stripes,1998
42c1679f5e9910cba28250945c13ae7ce63528e3,SOGSAYQ12AB018BA14,1,Eenie Meenie,Eenie Meenie,Sean Kingston and Justin Bieber,0
42c1679f5e9910cba28250945c13ae7ce63528e3,SOGSMFF12A8C13F5F9,1,Unity,Operation Ivy,Operation Ivy,1989
42c1679f5e9910cba28250945c13ae7ce63528e3,SOGVKXX12A67ADA0B8,11,All The Pretty Faces,When You  Were Young,The Killers,2006
42c1679f5e9910cba28250945c13ae7ce63528e3,SOHJOLH12A6310DFE5,1,Karma Police,OK Computer (Collector's Edition),Radiohead,1997
42c1679f5e9910cba28250945c13ae7ce63528e3,SOHNJFX12AB017B82A,1,Just Dance,Just Dance,Lady GaGa / Colby O'Donis,2008
42c1679f5e9910cba28250945c13ae7ce63528e3,SOHTDUI12A8C136662,3,Pale Blue Eyes,The Velvet Underground Story 2CD Set,The Velvet Underground,1969
